fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,1500000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,15000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,200000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,5000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,5000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,3100
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,564000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,350000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,500
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,1000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,15000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,5000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,1385000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,2203000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,802000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,663900
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,12000
2017,Water Operating Fund,Water,02,Purchase of Services,0260,Repair and Maintenance Charges,41200
2017,Water Operating Fund,Water,02,Purchase of Services,0261,Repaving Repairing & Resurf Streets,130000
2017,Water Operating Fund,Water,02,Purchase of Services,0261,Repaving Repairing & Resurf Streets,1648000
2017,Water Operating Fund,Water,02,Purchase of Services,0261,Repaving Repairing & Resurf Streets,765000
2017,Water Operating Fund,Water,02,Purchase of Services,0264,Abatement of Other Nuisances,6310800
2017,Water Operating Fund,Water,02,Purchase of Services,0264,Abatement of Other Nuisances,100000
2017,Water Operating Fund,Water,02,Purchase of Services,0264,Abatement of Other Nuisances,3500000
2017,Water Operating Fund,Water,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,25000
2017,Water Operating Fund,Water,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,186000
2017,Water Operating Fund,Water,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,180000
2017,Water Operating Fund,Water,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,6000
2017,Water Operating Fund,Water,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,55000
2017,Water Operating Fund,Water,02,Purchase of Services,0280,Insurance and Official Bonds,120000
2017,Water Operating Fund,Water,02,Purchase of Services,0280,Insurance and Official Bonds,40000
2017,Water Operating Fund,Water,02,Purchase of Services,0281,Lease Payments-Phila Municipal Auth,22450000
2017,Water Operating Fund,Water,02,Purchase of Services,0281,Lease Payments-Phila Municipal Auth,2200000
2017,Water Operating Fund,Water,02,Purchase of Services,0281,Lease Payments-Phila Municipal Auth,5980000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,4000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,25000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,2100
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,5000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,24800
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,170000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,20000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,3200
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,3000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,8000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,60000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,2000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,160000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,6000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,40000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,515000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,15000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,2500
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,3000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,6000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,10000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,7000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,15000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,30000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,40000
2017,Water Operating Fund,Water,02,Purchase of Services,0285,Rents,507000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,3000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,5356
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,5000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,123000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0301,Agricultural and Botanical,5000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,4810
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,50000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,8000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1648
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,10300
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,5000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,4120
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,5500
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,4000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,10000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1030
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1100
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1030
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,2000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,17000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,2000
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,2060
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,3296
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,13000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,8000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,2000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,135000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,20000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,21000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,25000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,1030
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,3000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,70000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,55000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,369518
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,51500
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,339900
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,191000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,99000
2017,Water Operating Fund,Water,03,Materials and Supplies,0305,Building and Construction,1030000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,1511000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,5157
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,41200
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,34000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,10609
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,2500
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,5242000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,4555780
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,913000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,465000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,443000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,2060
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,8657779
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,60000
2017,Water Operating Fund,Water,03,Materials and Supplies,0307,Chemicals and Gases,3000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,500
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,309000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,9000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,6000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,5150
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,3000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,60000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,3000
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,5150
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,2100
2017,Water Operating Fund,Water,03,Materials and Supplies,0309,Cordage and Fibers,3090
2017,Water Operating Fund,Water,03,Materials and Supplies,0309,Cordage and Fibers,500
2017,Water Operating Fund,Water,03,Materials and Supplies,0309,Cordage and Fibers,2000
2017,Water Operating Fund,Water,03,Materials and Supplies,0309,Cordage and Fibers,1000
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,32000
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,6800
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,50000
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,10000
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,116000
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,515
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,1030
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,56650
2017,Water Operating Fund,Water,03,Materials and Supplies,0310,Electrical and Communication,230400
