FY,FM,Char,Character Title,Sub-obj,Sub-object Title,Fund,Dept,Original Appn Balance,Total  (Original Appn Balance) No.8,Total  (Original Appn Balance) No.7,Total  (Original Appn Balance) No.6,Total  (Original Appn Balance) No.5,Total  (Original Appn Balance) No.4,Total  (Original Appn Balance) No.3,Total  (Original Appn Balance) No.2,Total  (Original Appn Balance) No.1,Fund Title,Department Title
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",10,73,2000,4322191042,4322191042,4322191042,5835717,5835717,35300,2000,4322191042,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",10,73,33300,4322224342,4322224342,4322224342,5869017,5869017,35300,35300,4322224342,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,1,01 PERSONAL SERVICES,181,SHIFT                               0181,10,73,183,4322224525,4322224525,4322224525,5869200,5869200,2683,183,4322224525,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,1,01 PERSONAL SERVICES,181,SHIFT                               0181,10,73,2500,4322227025,4322227025,4322227025,5871700,5871700,2683,2683,4322227025,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,1,01 PERSONAL SERVICES,199,SICK PAY(B TIME)-CIVILIAN           0199,10,73,500,4322227525,4322227525,4322227525,5872200,5872200,500,500,4322227525,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES                 0202,10,73,10750,4322238275,4322238275,4322238275,5882950,10750,10750,10750,4322238275,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,10,73,38079,4322276354,4322276354,4322276354,5921029,48829,38079,38079,4322276354,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,210,POSTAGE                             0210,10,73,300000,4322576354,4322576354,4322576354,6221029,348829,300000,300000,4322576354,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION                      0211,10,73,3720,4322580074,4322580074,4322580074,6224749,352549,3720,3720,4322580074,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,230,MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230,10,73,1045,4322581119,4322581119,4322581119,6225794,353594,1045,1045,4322581119,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,10,73,10600,4322591719,4322591719,4322591719,6236394,364194,2410600,10600,4322591719,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,10,73,2400000,4324991719,4324991719,4324991719,8636394,2764194,2410600,2410600,4324991719,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGY-PROF SERVICE 0251,10,73,136244,4325127963,4325127963,4325127963,8772638,2900438,136244,136244,4325127963,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS                     0258,10,73,4800,4325132763,4325132763,4325132763,8777438,2905238,4800,4800,4325132763,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES      0260,10,73,6049,4325138812,4325138812,4325138812,8783487,2911287,549255,6049,4325138812,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES      0260,10,73,543206,4325682018,4325682018,4325682018,9326693,3454493,549255,549255,4325682018,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266,10,73,30000,4325712018,4325712018,4325712018,9356693,3484493,30000,30000,4325712018,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,2,02 PURCHASE OF SERVICES,285,RENTS                               0285,10,73,12857,4325724875,4325724875,4325724875,9369550,3497350,12857,12857,4325724875,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS        0304,10,73,100,4325724975,4325724975,4325724975,9369650,100,3100,100,4325724975,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS        0304,10,73,3000,4325727975,4325727975,4325727975,9372650,3100,3100,3100,4325727975,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL   0308,10,73,60,4325728035,4325728035,4325728035,9372710,3160,60,60,4325728035,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION        0310,10,73,10739,4325738774,4325738774,4325738774,9383449,13899,10739,10739,4325738774,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,318,"JANITORIAL, LAUNDRY AND HOUSEHOLD   0318",10,73,5200,4325743974,4325743974,4325743974,9388649,19099,5200,5200,4325743974,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,10,73,62441,4325806415,4325806415,4325806415,9451090,81540,65971,62441,4325806415,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,10,73,3530,4325809945,4325809945,4325809945,9454620,85070,65971,65971,4325809945,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,324,"PRECISION, PHOTOGRAPHIC AND ARTISTS 0324",10,73,29000,4325838945,4325838945,4325838945,9483620,114070,30000,29000,4325838945,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,324,"PRECISION, PHOTOGRAPHIC AND ARTISTS 0324",10,73,1000,4325839945,4325839945,4325839945,9484620,115070,30000,30000,4325839945,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,325,PRINTING                            0325,10,73,322847,4326162792,4326162792,4326162792,9807467,437917,326702,322847,4326162792,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,3,03 MATERIALS AND SUPPLIES,325,PRINTING                            0325,10,73,3855,4326166647,4326166647,4326166647,9811322,441772,326702,326702,4326166647,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,420,OFFICE EQUIPMENT                    0420,10,73,10769,4326177416,4326177416,4326177416,9822091,10769,33769,10769,4326177416,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,420,OFFICE EQUIPMENT                    0420,10,73,23000,4326200416,4326200416,4326200416,9845091,33769,33769,33769,4326200416,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS    0427,10,73,37576,4326237992,4326237992,4326237992,9882667,71345,44576,37576,4326237992,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS    0427,10,73,7000,4326244992,4326244992,4326244992,9889667,78345,44576,44576,4326244992,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS           0430,10,73,2500,4326247492,4326247492,4326247492,9892167,80845,21500,2500,4326247492,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS           0430,10,73,19000,4326266492,4326266492,4326266492,9911167,99845,21500,21500,4326266492,010 GENERAL OPERATING FD,73 CITY COMMISSIONERS
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,10,84,124234,4326390726,4326390726,4326390726,124234,124234,1114234,124234,4326390726,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,10,84,70000,4326460726,4326460726,4326460726,194234,194234,1114234,194234,4326460726,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,10,84,745000,4327205726,4327205726,4327205726,939234,939234,1114234,939234,4327205726,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,10,84,175000,4327380726,4327380726,4327380726,1114234,1114234,1114234,1114234,4327380726,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,10,84,69835841,4397216567,4397216567,4397216567,70950075,70950075,96700527,69835841,4397216567,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,10,84,4713357,4401929924,4401929924,4401929924,75663432,75663432,96700527,74549198,4401929924,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,10,84,13398175,4415328099,4415328099,4415328099,89061607,89061607,96700527,87947373,4415328099,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,10,84,8753154,4424081253,4424081253,4424081253,97814761,97814761,96700527,96700527,4424081253,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,121,TEMPORARY/SEASONAL                  0121,10,84,1022000,4425103253,4425103253,4425103253,98836761,98836761,1596000,1022000,4425103253,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,121,TEMPORARY/SEASONAL                  0121,10,84,450000,4425553253,4425553253,4425553253,99286761,99286761,1596000,1472000,4425553253,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,121,TEMPORARY/SEASONAL                  0121,10,84,110000,4425663253,4425663253,4425663253,99396761,99396761,1596000,1582000,4425663253,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,121,TEMPORARY/SEASONAL                  0121,10,84,14000,4425677253,4425677253,4425677253,99410761,99410761,1596000,1596000,4425677253,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,10,84,82840,4425760093,4425760093,4425760093,99493601,99493601,94840,82840,4425760093,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,10,84,7500,4425767593,4425767593,4425767593,99501101,99501101,94840,90340,4425767593,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,10,84,2500,4425770093,4425770093,4425770093,99503601,99503601,94840,92840,4425770093,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,10,84,2000,4425772093,4425772093,4425772093,99505601,99505601,94840,94840,4425772093,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,259,ARBITRATION FEES                    0259,10,84,755139,4426527232,4426527232,4426527232,100260740,755139,755139,755139,4426527232,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,276,JUROR EXPENSES                      0276,10,84,1542471,4428069703,4428069703,4428069703,101803211,2297610,1542471,1542471,4428069703,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299,10,84,5402711,4433472414,4433472414,4433472414,107205922,7700321,7247429,5402711,4433472414,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299,10,84,1043675,4434516089,4434516089,4434516089,108249597,8743996,7247429,6446386,4434516089,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299,10,84,534744,4435050833,4435050833,4435050833,108784341,9278740,7247429,6981130,4435050833,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299,10,84,266299,4435317132,4435317132,4435317132,109050640,9545039,7247429,7247429,4435317132,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,10,84,142737,4435459869,4435459869,4435459869,109193377,142737,1870944,142737,4435459869,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,10,84,112505,4435572374,4435572374,4435572374,109305882,255242,1870944,255242,4435572374,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,10,84,449688,4436022062,4436022062,4436022062,109755570,704930,1870944,704930,4436022062,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,10,84,1166014,4437188076,4437188076,4437188076,110921584,1870944,1870944,1870944,4437188076,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,4,04 EQUIPMENT,499,OTHER EQUIPMENT (NOC)               0499,10,84,305499,4437493575,4437493575,4437493575,111227083,305499,520924,305499,4437493575,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,4,04 EQUIPMENT,499,OTHER EQUIPMENT (NOC)               0499,10,84,20032,4437513607,4437513607,4437513607,111247115,325531,520924,325531,4437513607,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,4,04 EQUIPMENT,499,OTHER EQUIPMENT (NOC)               0499,10,84,27951,4437541558,4437541558,4437541558,111275066,353482,520924,353482,4437541558,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,4,04 EQUIPMENT,499,OTHER EQUIPMENT (NOC)               0499,10,84,167442,4437709000,4437709000,4437709000,111442508,520924,520924,520924,4437709000,010 GENERAL OPERATING FD,84 1ST JUDICIAL DISTRICT
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,20,4,50,4437709050,4437709050,50,50,50,44856,50,4437709050,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,20,4,44806,4437753856,4437753856,44856,44856,44856,44856,44856,4437753856,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,20,4,2023096,4439776952,4439776952,2067952,2067952,2067952,6922925,2023096,4439776952,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,20,4,565405,4440342357,4440342357,2633357,2633357,2633357,6922925,2588501,4440342357,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,20,4,4334424,4444676781,4444676781,6967781,6967781,6967781,6922925,6922925,4444676781,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,109,PLUS/MINUS GROSS ADJ                0109,20,4,3500,4444680281,4444680281,6971281,6971281,6971281,18500,3500,4444680281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,109,PLUS/MINUS GROSS ADJ                0109,20,4,15000,4444695281,4444695281,6986281,6986281,6986281,18500,18500,4444695281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,111,PERM PART TIME                      0111,20,4,20000,4444715281,4444715281,7006281,7006281,7006281,58500,20000,4444715281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,111,PERM PART TIME                      0111,20,4,38500,4444753781,4444753781,7044781,7044781,7044781,58500,58500,4444753781,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,20,4,75000,4444828781,4444828781,7119781,7119781,7119781,200000,75000,4444828781,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,20,4,75000,4444903781,4444903781,7194781,7194781,7194781,200000,150000,4444903781,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,20,4,50000,4444953781,4444953781,7244781,7244781,7244781,200000,200000,4444953781,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",20,4,2500,4444956281,4444956281,7247281,7247281,7247281,7500,2500,4444956281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",20,4,2000,4444958281,4444958281,7249281,7249281,7249281,7500,4500,4444958281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",20,4,3000,4444961281,4444961281,7252281,7252281,7252281,7500,7500,4444961281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,181,SHIFT                               0181,20,4,1000,4444962281,4444962281,7253281,7253281,7253281,2000,1000,4444962281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,181,SHIFT                               0181,20,4,1000,4444963281,4444963281,7254281,7254281,7254281,2000,2000,4444963281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,1,01 PERSONAL SERVICES,199,SICK PAY(B TIME)-CIVILIAN           0199,20,4,2000,4444965281,4444965281,7256281,7256281,7256281,2000,2000,4444965281,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,20,4,1248670,4446213951,4446213951,8504951,8504951,1248670,1248670,1248670,4446213951,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFF-SHELF COMP SOFTWARE  0216,20,4,170729,4446384680,4446384680,8675680,8675680,1419399,3065580,170729,4446384680,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFF-SHELF COMP SOFTWARE  0216,20,4,2894851,4449279531,4449279531,11570531,11570531,4314250,3065580,3065580,4449279531,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGY-PROF SERVICE 0251,20,4,350000,4449629531,4449629531,11920531,11920531,4664250,13076790,350000,4449629531,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGY-PROF SERVICE 0251,20,4,12726790,4462356321,4462356321,24647321,24647321,17391040,13076790,13076790,4462356321,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES      0260,20,4,68600,4462424921,4462424921,24715921,24715921,17459640,68600,68600,4462424921,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266,20,4,1167019,4463591940,4463591940,25882940,25882940,18626659,1353093,1167019,4463591940,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266,20,4,186074,4463778014,4463778014,26069014,26069014,18812733,1353093,1353093,4463778014,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,282,RENT/LEASE-PURCHASE COMPUTER EQUIP  0282,20,4,39500,4463817514,4463817514,26108514,26108514,18852233,39500,39500,4463817514,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,2,02 PURCHASE OF SERVICES,285,RENTS                               0285,20,4,191641,4464009155,4464009155,26300155,26300155,19043874,191641,191641,4464009155,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,20,4,30000,4464039155,4464039155,26330155,26330155,30000,30000,30000,4464039155,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,3,03 MATERIALS AND SUPPLIES,324,"PRECISION, PHOTOGRAPHIC AND ARTISTS 0324",20,4,60000,4464099155,4464099155,26390155,26390155,90000,60000,60000,4464099155,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,3,03 MATERIALS AND SUPPLIES,325,PRINTING                            0325,20,4,199200,4464298355,4464298355,26589355,26589355,289200,199200,199200,4464298355,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION   0410,20,4,300000,4464598355,4464598355,26889355,26889355,300000,300000,300000,4464598355,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
2018,1,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS    0427,20,4,2092000,4466690355,4466690355,28981355,28981355,2392000,2111350,2092000,4466690355,020 WATER OPERATING FUND,04 MDO-OFFICE OF TECHNOLOGY
