"FY","FM","Char","Character Title","Sub-obj","Sub-object Title","Fund","Dept","Original Appn Balance","Total  (Original Appn Balance) No.8","Total  (Original Appn Balance) No.7","Total  (Original Appn Balance) No.6","Total  (Original Appn Balance) No.5","Total  (Original Appn Balance) No.4","Total  (Original Appn Balance) No.3","Total  (Original Appn Balance) No.2","Total  (Original Appn Balance) No.1","Fund Title","Department Title"
2017,1,"01","01 PERSONAL SERVICES","0100","SALARY CONTROL                      0100","010","45",1475.00,3878859821.00,3878859821.00,3878859821.00,1475.00,1475.00,1475,1475.00,3878859821.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","45",958390.00,3879818211.00,3879818211.00,3879818211.00,959865.00,959865.00,958390,958390.00,3879818211.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","010","45",1538.00,3879819749.00,3879819749.00,3879819749.00,961403.00,961403.00,1538,1538.00,3879819749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0209","TELEPHONE                           0209","010","45",1000.00,3879820749.00,3879820749.00,3879820749.00,962403.00,1000.00,1000,1000.00,3879820749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","45",5000.00,3879825749.00,3879825749.00,3879825749.00,967403.00,6000.00,5000,5000.00,3879825749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","45",9000.00,3879834749.00,3879834749.00,3879834749.00,976403.00,15000.00,9000,9000.00,3879834749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0216","COMMERCIAL OFF-SHELF COMP SOFTWARE  0216","010","45",5000.00,3879839749.00,3879839749.00,3879839749.00,981403.00,20000.00,5000,5000.00,3879839749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0240","ADVERTISING/PROMOTIONAL ACTIVITIES  0240","010","45",600.00,3879840349.00,3879840349.00,3879840349.00,982003.00,20600.00,600,600.00,3879840349.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","45",9000.00,3879849349.00,3879849349.00,3879849349.00,991003.00,29600.00,9000,9000.00,3879849349.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0251","INFORMATION TECHNOLOGY-PROF SERVICE 0251","010","45",10000.00,3879859349.00,3879859349.00,3879859349.00,1001003.00,39600.00,10000,10000.00,3879859349.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0252","ACCOUNTING AND AUDITING SERVICES    0252","010","45",7500.00,3879866849.00,3879866849.00,3879866849.00,1008503.00,47100.00,7500,7500.00,3879866849.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0253","LEGAL SERVICES                      0253","010","45",10000.00,3879876849.00,3879876849.00,3879876849.00,1018503.00,57100.00,10000,10000.00,3879876849.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","45",1850.00,3879878699.00,3879878699.00,3879878699.00,1020353.00,58950.00,1850,1850.00,3879878699.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","45",7000.00,3879885699.00,3879885699.00,3879885699.00,1027353.00,65950.00,7000,7000.00,3879885699.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0258","COURT REPORTERS                     0258","010","45",6500.00,3879892199.00,3879892199.00,3879892199.00,1033853.00,72450.00,6500,6500.00,3879892199.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","45",6500.00,3879898699.00,3879898699.00,3879898699.00,1040353.00,78950.00,6500,6500.00,3879898699.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","45",12000.00,3879910699.00,3879910699.00,3879910699.00,1052353.00,90950.00,12000,12000.00,3879910699.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","45",3200.00,3879913899.00,3879913899.00,3879913899.00,1055553.00,94150.00,3200,3200.00,3879913899.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","010","45",1850.00,3879915749.00,3879915749.00,3879915749.00,1057403.00,96000.00,1850,1850.00,3879915749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","45",2000.00,3879917749.00,3879917749.00,3879917749.00,1059403.00,2000.00,2000,2000.00,3879917749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","45",3000.00,3879920749.00,3879920749.00,3879920749.00,1062403.00,5000.00,3000,3000.00,3879920749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","45",500.00,3879921249.00,3879921249.00,3879921249.00,1062903.00,5500.00,500,500.00,3879921249.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","010","45",1500.00,3879922749.00,3879922749.00,3879922749.00,1064403.00,7000.00,1500,1500.00,3879922749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"04","04 EQUIPMENT","0420","OFFICE EQUIPMENT                    0420","010","45",500.00,3879923249.00,3879923249.00,3879923249.00,1064903.00,500.00,500,500.00,3879923249.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","45",4000.00,3879927249.00,3879927249.00,3879927249.00,1068903.00,4500.00,4000,4000.00,3879927249.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"04","04 EQUIPMENT","0430","FURNITURE AND FURNISHINGS           0430","010","45",2500.00,3879929749.00,3879929749.00,3879929749.00,1071403.00,7000.00,2500,2500.00,3879929749.00,"010 GENERAL OPERATING FD","45 BOARD OF ETHICS"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","48",1390611.00,3881320360.00,3881320360.00,3881320360.00,1390611.00,1390611.00,1390611,1390611.00,3881320360.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","48",10.00,3881320370.00,3881320370.00,3881320370.00,1390621.00,10.00,10,10.00,3881320370.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","48",5000.00,3881325370.00,3881325370.00,3881325370.00,1395621.00,5010.00,5000,5000.00,3881325370.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0230","MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230","010","48",500.00,3881325870.00,3881325870.00,3881325870.00,1396121.00,5510.00,500,500.00,3881325870.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","48",250004.00,3881575874.00,3881575874.00,3881575874.00,1646125.00,255514.00,250004,250004.00,3881575874.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0251","INFORMATION TECHNOLOGY-PROF SERVICE 0251","010","48",832.00,3881576706.00,3881576706.00,3881576706.00,1646957.00,256346.00,832,832.00,3881576706.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0253","LEGAL SERVICES                      0253","010","48",400.00,3881577106.00,3881577106.00,3881577106.00,1647357.00,256746.00,400,400.00,3881577106.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","48",1773.00,3881578879.00,3881578879.00,3881578879.00,1649130.00,258519.00,1773,1773.00,3881578879.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","48",10000.00,3881588879.00,3881588879.00,3881588879.00,1659130.00,268519.00,10000,10000.00,3881588879.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","48",130.00,3881589009.00,3881589009.00,3881589009.00,1659260.00,268649.00,130,130.00,3881589009.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"02","02 PURCHASE OF SERVICES","0282","RENT/LEASE-PURCHASE COMPUTER EQUIP  0282","010","48",4326.00,3881593335.00,3881593335.00,3881593335.00,1663586.00,272975.00,4326,4326.00,3881593335.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","48",2925.00,3881596260.00,3881596260.00,3881596260.00,1666511.00,2925.00,2925,2925.00,3881596260.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","48",200.00,3881596460.00,3881596460.00,3881596460.00,1666711.00,3125.00,200,200.00,3881596460.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"04","04 EQUIPMENT","0420","OFFICE EQUIPMENT                    0420","010","48",600.00,3881597060.00,3881597060.00,3881597060.00,1667311.00,600.00,600,600.00,3881597060.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","48",1500.00,3881598560.00,3881598560.00,3881598560.00,1668811.00,2100.00,1500,1500.00,3881598560.00,"010 GENERAL OPERATING FD","48 MAYOR-OFFICE OF THE INSPECTOR GENERAL"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","49",356055.00,3881954615.00,3881954615.00,3881954615.00,356055.00,356055.00,514768,356055.00,3881954615.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","49",158713.00,3882113328.00,3882113328.00,3882113328.00,514768.00,514768.00,514768,514768.00,3882113328.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"01","01 PERSONAL SERVICES","0121","TEMPORARY/SEASONAL                  0121","010","49",23211.00,3882136539.00,3882136539.00,3882136539.00,537979.00,537979.00,23211,23211.00,3882136539.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","49",6000.00,3882142539.00,3882142539.00,3882142539.00,543979.00,6000.00,6000,6000.00,3882142539.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0216","COMMERCIAL OFF-SHELF COMP SOFTWARE  0216","010","49",1700.00,3882144239.00,3882144239.00,3882144239.00,545679.00,7700.00,1700,1700.00,3882144239.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0220","ELECTRIC CURRENT-STRUCTURES/STREETS 0220","010","49",28300.00,3882172539.00,3882172539.00,3882172539.00,573979.00,36000.00,28300,28300.00,3882172539.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0240","ADVERTISING/PROMOTIONAL ACTIVITIES  0240","010","49",2500.00,3882175039.00,3882175039.00,3882175039.00,576479.00,38500.00,2500,2500.00,3882175039.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","49",206379.00,3882381418.00,3882381418.00,3882381418.00,782858.00,244879.00,206379,206379.00,3882381418.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","49",10000.00,3882391418.00,3882391418.00,3882391418.00,792858.00,254879.00,10000,10000.00,3882391418.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","49",8999.00,3882400417.00,3882400417.00,3882400417.00,801857.00,263878.00,8999,8999.00,3882400417.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","010","49",5121.00,3882405538.00,3882405538.00,3882405538.00,806978.00,268999.00,5121,5121.00,3882405538.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0282","RENT/LEASE-PURCHASE COMPUTER EQUIP  0282","010","49",2926.00,3882408464.00,3882408464.00,3882408464.00,809904.00,271925.00,2926,2926.00,3882408464.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0284","GROUND AND BUILDING RENTAL          0284","010","49",903.00,3882409367.00,3882409367.00,3882409367.00,810807.00,272828.00,903,903.00,3882409367.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","49",6680.00,3882416047.00,3882416047.00,3882416047.00,817487.00,279508.00,6680,6680.00,3882416047.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0313","FOOD                                0313","010","49",2671.00,3882418718.00,3882418718.00,3882418718.00,820158.00,2671.00,2671,2671.00,3882418718.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","49",1500.00,3882420218.00,3882420218.00,3882420218.00,821658.00,4171.00,1500,1500.00,3882420218.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","010","49",500.00,3882420718.00,3882420718.00,3882420718.00,822158.00,4671.00,500,500.00,3882420718.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","010","49",11293.00,3882432011.00,3882432011.00,3882432011.00,833451.00,15964.00,11293,11293.00,3882432011.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","010","49",1362.00,3882433373.00,3882433373.00,3882433373.00,834813.00,1362.00,1362,1362.00,3882433373.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"04","04 EQUIPMENT","0430","FURNITURE AND FURNISHINGS           0430","010","49",514.00,3882433887.00,3882433887.00,3882433887.00,835327.00,1876.00,514,514.00,3882433887.00,"010 GENERAL OPERATING FD","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","50",526603.00,3882960490.00,3882960490.00,3882960490.00,526603.00,526603.00,526603,526603.00,3882960490.00,"010 GENERAL OPERATING FD","50 MAYORS OFFICE-MURAL ARTS PROGRAM"
2017,1,"01","01 PERSONAL SERVICES","0161","OVERTIME-CIVILIAN                   0161","010","50",6798.00,3882967288.00,3882967288.00,3882967288.00,533401.00,533401.00,6798,6798.00,3882967288.00,"010 GENERAL OPERATING FD","50 MAYORS OFFICE-MURAL ARTS PROGRAM"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","50",1145615.00,3884112903.00,3884112903.00,3884112903.00,1679016.00,1145615.00,1145615,1145615.00,3884112903.00,"010 GENERAL OPERATING FD","50 MAYORS OFFICE-MURAL ARTS PROGRAM"
2017,1,"01","01 PERSONAL SERVICES","0100","SALARY CONTROL                      0100","010","51",66539.00,3884179442.00,3884179442.00,3884179442.00,66539.00,66539.00,66539,66539.00,3884179442.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","010","51",2284650.00,3886464092.00,3886464092.00,3886464092.00,2351189.00,2351189.00,2284650,2284650.00,3886464092.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","010","51",15775.00,3886479867.00,3886479867.00,3886479867.00,2366964.00,2366964.00,15775,15775.00,3886479867.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0131","BOARD                               0131","010","51",2520.00,3886482387.00,3886482387.00,3886482387.00,2369484.00,2369484.00,2520,2520.00,3886482387.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0205","REFUSE/GARBAGE/SILT/SLUDGE REMOVAL  0205","010","51",200.00,3886482587.00,3886482587.00,3886482587.00,2369684.00,200.00,200,200.00,3886482587.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","51",500.00,3886483087.00,3886483087.00,3886483087.00,2370184.00,700.00,500,500.00,3886483087.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","51",15000.00,3886498087.00,3886498087.00,3886498087.00,2385184.00,15700.00,15000,15000.00,3886498087.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0230","MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230","010","51",4000.00,3886502087.00,3886502087.00,3886502087.00,2389184.00,19700.00,4000,4000.00,3886502087.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","51",60000.00,3886562087.00,3886562087.00,3886562087.00,2449184.00,79700.00,60000,60000.00,3886562087.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","51",2500.00,3886564587.00,3886564587.00,3886564587.00,2451684.00,82200.00,2500,2500.00,3886564587.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","51",16392.00,3886580979.00,3886580979.00,3886580979.00,2468076.00,98592.00,16392,16392.00,3886580979.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0258","COURT REPORTERS                     0258","010","51",1000.00,3886581979.00,3886581979.00,3886581979.00,2469076.00,99592.00,1000,1000.00,3886581979.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","51",30000.00,3886611979.00,3886611979.00,3886611979.00,2499076.00,129592.00,30000,30000.00,3886611979.00,"010 GENERAL OPERATING FD","51 CITY PLANNING COMMISSION"
