fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2016,Water Fund,Water,2,Purchase of Services,216,Commercial Off-shelf Comp Software,313000
2016,Water Fund,Water,2,Purchase of Services,220,Electric Current-structures/streets,27845000
2016,Water Fund,Water,2,Purchase of Services,221,Gas Services,5692000
2016,Water Fund,Water,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,8000
2016,Water Fund,Water,2,Purchase of Services,240,Advertising/promotional Activities,308500
2016,Water Fund,Water,2,Purchase of Services,250,Professional Consult/spec Services,55327700
2016,Water Fund,Water,2,Purchase of Services,251,Information Technology-prof Service,200000
2016,Water Fund,Water,2,Purchase of Services,253,Legal Services,475000
2016,Water Fund,Water,2,Purchase of Services,255,Dues,727300
2016,Water Fund,Water,2,Purchase of Services,256,Seminar and Training Sessions,768700
2016,Water Fund,Water,2,Purchase of Services,257,Architectural & Engineering Srvcs,2265000
2016,Water Fund,Water,2,Purchase of Services,258,Court Reporters,60000
2016,Water Fund,Water,2,Purchase of Services,259,Arbitration Fees,500000
2016,Water Fund,Water,2,Purchase of Services,260,Repair and Maintenance Charges,10249000
2016,Water Fund,Water,2,Purchase of Services,261,Repaving Repairing & Resurf Streets,2413000
2016,Water Fund,Water,2,Purchase of Services,264,Abatement of Other Nuisances,8755000
2016,Water Fund,Water,2,Purchase of Services,266,Maint/support-computr Hardware/soft,372000
2016,Water Fund,Water,2,Purchase of Services,280,Insurance and Official Bonds,160000
2016,Water Fund,Water,2,Purchase of Services,281,Lease Payments-phila Municipal Auth,30076000
2016,Water Fund,Water,2,Purchase of Services,285,Rents,1141300
2016,Water Fund,Water,3,Materials and Supplies,301,Agricultural and Botanical,124200
2016,Water Fund,Water,3,Materials and Supplies,304,Books and Other Publications,84300
2016,Water Fund,Water,3,Materials and Supplies,305,Building and Construction,2522518
2016,Water Fund,Water,3,Materials and Supplies,307,Chemicals and Gases,22640807
2016,Water Fund,Water,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,368700
2016,Water Fund,Water,3,Materials and Supplies,309,Cordage and Fibers,6000
2016,Water Fund,Water,3,Materials and Supplies,310,Electrical and Communication,1888600
2016,Water Fund,Water,3,Materials and Supplies,311,General Equipment and Machinery,4387900
2016,Water Fund,Water,3,Materials and Supplies,312,Fire Fighting and Safety,1711200
2016,Water Fund,Water,3,Materials and Supplies,314,Fuel -- Heating and Lighting,261900
2016,Water Fund,Water,3,Materials and Supplies,316,General Hardware and Minor Tools,581500
2016,Water Fund,Water,3,Materials and Supplies,317,Hospital and Laboratory,681500
2016,Water Fund,Water,3,Materials and Supplies,318,"Janitorial, Laundry and Household",281514
2016,Water Fund,Water,3,Materials and Supplies,319,Nautical and Aeronautical,46000
2016,Water Fund,Water,3,Materials and Supplies,320,Office Materials and Supplies,382700
2016,Water Fund,Water,3,Materials and Supplies,321,Parking Meter and Water Meter,402000
2016,Water Fund,Water,3,Materials and Supplies,322,Small Power Tools and Hand Tools,476220
2016,Water Fund,Water,3,Materials and Supplies,323,Plumbing/air Conditioning/space Htg,3672750
2016,Water Fund,Water,3,Materials and Supplies,324,"Precision, Photographic and Artists",2039641
2016,Water Fund,Water,3,Materials and Supplies,325,Printing,556100
2016,Water Fund,Water,3,Materials and Supplies,326,Recreational and Educational,5000
2016,Water Fund,Water,3,Materials and Supplies,328,Motor Vehicle Parts and Accessories,82900
2016,Water Fund,Water,3,Materials and Supplies,335,Lubricants,92000
2016,Water Fund,Water,3,Materials and Supplies,340,#2 Diesel Fuel,369000
2016,Water Fund,Water,3,Materials and Supplies,342,Liquid Propane Gas (lpg),46900
2016,Water Fund,Water,3,Materials and Supplies,345,Gasoline,350000
2016,Water Fund,Water,4,Equipment,401,Agricultural and Botanical,8000
2016,Water Fund,Water,4,Equipment,403,"Bakeshop, Dining Room and Kitchen",9000
2016,Water Fund,Water,4,Equipment,405,"Construction, Dredging, Conveying",5000
2016,Water Fund,Water,4,Equipment,410,Electrical Lighting Communication,247400
2016,Water Fund,Water,4,Equipment,411,General Equipment and Machinery,565150
2016,Water Fund,Water,4,Equipment,412,Fire Fighting and Emergency,90100
2016,Water Fund,Water,4,Equipment,417,Hospital and Laboratory,744800
2016,Water Fund,Water,4,Equipment,418,Janitorial and Laundry,38000
2016,Water Fund,Water,4,Equipment,420,Office Equipment,27500
2016,Water Fund,Water,4,Equipment,423,Plumbing/air Conditioning/space Htg,95100
2016,Water Fund,Water,4,Equipment,424,"Precision, Photographic and Artist",220400
2016,Water Fund,Water,4,Equipment,427,Computer Equipment & Peripherals,482000
2016,Water Fund,Water,4,Equipment,430,Furniture and Furnishings,833900
2016,Water Fund,Water,4,Equipment,499,Other Equipment (noc),32000
2016,Water Fund,Water,5,"Contributions, Indemnities, Refunds, Taxes",504,Meritorious Awards,100000
2016,Water Fund,Water,8,Payments to Other Funds,801,Payments to General Fund,10537000
2016,Water Fund,Water,8,Payments to Other Funds,804,Payments to Capital Projects Fund,21215000
2016,Water Fund,Water,8,Payments to Other Funds,811,Payments to Water Residual Fund,33248000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,186,Flex Cash,30000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,187,Worker's Comp-disability Comp,2400000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,188,Worker's Comp-medical,2000000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,189,Medicare Tax,1800000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,190,Pension-obligation Bond Payments,12100000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,191,Pension,45700000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,192,FICA Taxes,7250053
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,193,Medical Health & Welfare Credit,38717895
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,194,Group Life Insurance,153768
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,195,Group Legal Insurance,328546
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,196,Unemployment Comp Insurance,375000
2016,Water Fund,Finance - Employee Benefits,1,Personal Services,197,Auto Mechanic Tool Insurance,60000
2016,Water Fund,Finance,5,"Contributions, Indemnities, Refunds, Taxes",513,Indemnities-interdepartmental Trans,6500000
2016,Water Fund,Revenue,1,Personal Services,100,Salary Control,46056
2016,Water Fund,Revenue,1,Personal Services,101,Perm Full Time-civilian,10312851
2016,Water Fund,Revenue,1,Personal Services,121,Temporary Seasonal,100945
2016,Water Fund,Revenue,1,Personal Services,161,Overtime Civilian,669982
2016,Water Fund,Revenue,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",3500
2016,Water Fund,Revenue,1,Personal Services,181,Shift,5505
2016,Water Fund,Revenue,2,Purchase of Services,205,Refuse/garbage/silt/sludge Removal,2000
2016,Water Fund,Revenue,2,Purchase of Services,210,Postage,3822637
2016,Water Fund,Revenue,2,Purchase of Services,211,Transportation,2250
2016,Water Fund,Revenue,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,300
2016,Water Fund,Revenue,2,Purchase of Services,240,Advertising/promotional Activities,9435
2016,Water Fund,Revenue,2,Purchase of Services,250,Professional Consult/spec Services,249500
2016,Water Fund,Revenue,2,Purchase of Services,251,Information Technology-prof Service,17000
2016,Water Fund,Revenue,2,Purchase of Services,255,Dues,200
2016,Water Fund,Revenue,2,Purchase of Services,256,Seminar and Training Sessions,88240
2016,Water Fund,Revenue,2,Purchase of Services,260,Repair and Maintenance Charges,267410
2016,Water Fund,Revenue,3,Materials and Supplies,304,Books and Other Publications,3265
2016,Water Fund,Revenue,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,8400
2016,Water Fund,Revenue,3,Materials and Supplies,310,Electrical and Communication,900
2016,Water Fund,Revenue,3,Materials and Supplies,311,General Equipment and Machinery,350
2016,Water Fund,Revenue,3,Materials and Supplies,316,General Hardware and Minor Tools,700
2016,Water Fund,Revenue,3,Materials and Supplies,318,"Janitorial, Laundry and Household",815
2016,Water Fund,Revenue,3,Materials and Supplies,320,Office Materials and Supplies,411930
2016,Water Fund,Revenue,3,Materials and Supplies,324,"Precision, Photographic and Artists",26550
2016,Water Fund,Revenue,3,Materials and Supplies,325,Printing,60575
2016,Water Fund,Revenue,3,Materials and Supplies,326,Recreational and Educational,1000
2016,Water Fund,Revenue,4,Equipment,418,Janitorial and Laundry,500
2016,Water Fund,Revenue,4,Equipment,420,Office Equipment,116380
2016,Water Fund,Revenue,4,Equipment,427,Computer Equipment & Peripherals,555
2016,Water Fund,Revenue,4,Equipment,430,Furniture and Furnishings,9000
2016,Water Fund,Revenue,5,"Contributions, Indemnities, Refunds, Taxes",504,Meritorious Awards,5000
2016,Water Fund,Sinking Fund Commission (Debt Service),7,Debt Service,701,Interest on City Debt -- Long-term,89595877
2016,Water Fund,Sinking Fund Commission (Debt Service),7,Debt Service,702,Principal Payments on City Debt-l/t,136714459
2016,Water Fund,Sinking Fund Commission (Debt Service),7,Debt Service,705,Commitment Fee Expense,729000
2016,Water Fund,Sinking Fund Commission (Debt Service),7,Debt Service,706,Arbitrage Payments,100000
2016,Water Fund,Procurement,1,Personal Services,101,Perm Full Time-civilian,77383
2016,Water Fund,Law,1,Personal Services,101,Perm Full Time-civilian,2505706
2016,Water Fund,Law,1,Personal Services,161,Overtime Civilian,500
2016,Water Fund,Law,2,Purchase of Services,211,Transportation,1000
2016,Water Fund,Law,2,Purchase of Services,250,Professional Consult/spec Services,450000
2016,Water Fund,Law,2,Purchase of Services,251,Information Technology-prof Service,3226
2016,Water Fund,Law,2,Purchase of Services,257,Architectural & Engineering Srvcs,21070
2016,Water Fund,Law,2,Purchase of Services,258,Court Reporters,190000
2016,Water Fund,Law,2,Purchase of Services,259,Arbitration Fees,2775
2016,Water Fund,Law,2,Purchase of Services,260,Repair and Maintenance Charges,7000
2016,Water Fund,Law,2,Purchase of Services,277,Witness Fees,1000
2016,Water Fund,Law,2,Purchase of Services,285,Rents,15543
2016,Water Fund,Law,3,Materials and Supplies,304,Books and Other Publications,10000
2016,Water Fund,Law,3,Materials and Supplies,320,Office Materials and Supplies,5650
2016,Water Fund,Law,3,Materials and Supplies,325,Printing,14350
2016,Water Fund,Law,4,Equipment,423,Plumbing/air Conditioning/space Htg,10096
2016,Water Fund,Law,4,Equipment,424,"Precision, Photographic and Artist",2914
2016,Water Fund,Mayor's Office of Transportation & Utilities,1,Personal Services,101,Perm Full Time-civilian,138550
2016,Water Fund,Office of Sustainability,1,Personal Services,101,Perm Full Time-civilian,63874
2016,Water Fund,Office of Sustainability,2,Purchase of Services,216,Commercial Off-shelf Comp Software,30000
2016,County Liquid Fuels Tax Fund,Streets,1,Personal Services,101,Perm Full Time-civilian,3734000
2016,County Liquid Fuels Tax Fund,Streets,2,Purchase of Services,220,Electric Current-structures/streets,651000
2016,County Liquid Fuels Tax Fund,Streets,2,Purchase of Services,260,Repair and Maintenance Charges,210000
2016,County Liquid Fuels Tax Fund,Streets,3,Materials and Supplies,305,Building and Construction,234600
2016,County Liquid Fuels Tax Fund,Streets,3,Materials and Supplies,311,General Equipment and Machinery,21730
2016,County Liquid Fuels Tax Fund,Streets,4,Equipment,428,Vehicles -- Motor and Motorless,80000
2016,County Liquid Fuels Tax Fund,Streets,8,Payments to Other Funds,801,Payments to General Fund,18670
2016,Special Gasoline Tax Fund,Streets,1,Personal Services,101,Perm Full Time-civilian,3000000
2016,Special Gasoline Tax Fund,Streets,2,Purchase of Services,205,Refuse/garbage/silt/sludge Removal,197706
2016,Special Gasoline Tax Fund,Streets,2,Purchase of Services,220,Electric Current-structures/streets,13843309
2016,Special Gasoline Tax Fund,Streets,2,Purchase of Services,260,Repair and Maintenance Charges,1094349
2016,Special Gasoline Tax Fund,Streets,2,Purchase of Services,285,Rents,423186
2016,Special Gasoline Tax Fund,Streets,3,Materials and Supplies,305,Building and Construction,1545548
2016,Special Gasoline Tax Fund,Streets,3,Materials and Supplies,307,Chemicals and Gases,2385825
